Primary_User	Article1	Article2	Article3	Article4	Article5	Article6	Article7	Article8	Article9	Article10
User_110268.txt	World_10558.txt	Singapore_10714.txt	Singapore_16003.txt	Asia_15224.txt	Science_14745.txt	World_10388.txt	World_15512.txt	Crime_10282.txt	Asia_15909.txt	Asia_12785.txt
User_110292.txt	Crime_11483.txt	Crime_15231.txt	Asia_10005.txt	Asia_14705.txt	Crime_9473.txt	Crime_10331.txt	Crime_14159.txt	Singapore_14120.txt	Crime_9867.txt	Singapore_14639.txt
User_11064.txt	World_13742.txt	Asia_14203.txt	World_13919.txt	Asia_11527.txt	World_13893.txt	World_14113.txt	Sports_15051.txt	Asia_10040.txt	Singapore_10682.txt	Asia_10005.txt
User_11066.txt	Singapore_13444.txt	Asia_10005.txt	Asia_14202.txt	Crime_9306.txt	Asia_12954.txt	Asia_10014.txt	World_13718.txt	Showbiz_10171.txt	World_9185.txt	Singapore_9593.txt
User_110944.txt	World_13742.txt	Asia_14203.txt	World_13919.txt	Asia_14470.txt	Asia_10005.txt	Asia_10006.txt	World_14112.txt	Asia_12569.txt	World_11150.txt	Asia_12579.txt
User_11101.txt	Asia_9353.txt	Asia_10524.txt	Crime_15285.txt	Singapore_14739.txt	Crime_9524.txt	Asia_10642.txt	Crime_13360.txt	Singapore_16218.txt	Asia_9421.txt	World_9802.txt
User_111015.txt	Asia_16070.txt	World_13948.txt	Sports_9146.txt	Science_14966.txt	Singapore_15233.txt	Asia_15829.txt	Science_14367.txt	Crime_15127.txt	Showbiz_11363.txt	Asia_15132.txt
User_11112.txt	Singapore_9625.txt	Crime_14219.txt	World_15162.txt	Sports_11489.txt	Singapore_9261.txt	Sports_16176.txt	Showbiz_11917.txt	Showbiz_9072.txt	Asia_11746.txt	Singapore_13974.txt
User_111148.txt	Asia_10005.txt	Science_11401.txt	Showbiz_13514.txt	World_14732.txt	World_13740.txt	Asia_11466.txt	World_11757.txt	Singapore_11777.txt	Asia_14202.txt	Asia_11465.txt
User_111395.txt	Asia_15491.txt	Science_13276.txt	Showbiz_14021.txt	Sports_9921.txt	World_14683.txt	World_9661.txt	Asia_11506.txt	World_11148.txt	Asia_10154.txt	World_10353.txt
User_11148.txt	Asia_13248.txt	World_12802.txt	World_12674.txt	World_15731.txt	Asia_15700.txt	World_15657.txt	Singapore_12274.txt	World_9661.txt	Asia_15082.txt	World_10671.txt
User_111490.txt	World_9658.txt	Singapore_10412.txt	World_9558.txt	Science_14341.txt	Asia_14387.txt	World_10603.txt	Science_12809.txt	Science_11016.txt	World_11730.txt	Asia_14761.txt
User_11157.txt	Showbiz_9151.txt	World_9177.txt	Showbiz_14109.txt	Singapore_9626.txt	World_15698.txt	Asia_10005.txt	World_10656.txt	Singapore_15877.txt	Showbiz_9814.txt	Sports_10164.txt
User_11159.txt	Showbiz_14709.txt	World_10465.txt	Asia_14204.txt	Asia_15986.txt	Singapore_15946.txt	Asia_15143.txt	World_13719.txt	Singapore_11350.txt	Asia_10005.txt	World_12234.txt
User_11175.txt	World_13764.txt	Asia_14204.txt	Singapore_12905.txt	World_15040.txt	Science_14966.txt	Science_9805.txt	World_14797.txt	Singapore_15167.txt	Crime_15128.txt	World_11150.txt
